speaker,filename,kind,wav,pesq,stoi,estoi,utt_gt_kanjikana,utt_recog_kanjikana,delt_kanjikana,inst_kanjikana,subst_kanjikana,wer_kanjikana,utt_gt_kana,utt_recog_kana,delt_kana,inst_kana,subst_kana,cer_kana,utt_gt_phoneme,utt_recog_phoneme,delt_phoneme,inst_phoneme,subst_phoneme,per_phoneme,spk_sim,utmos,run_id
F01_kablab,ATR503_j25,pred_mel_speech_ssl,Audio,1.0956401824951172,0.5853469967842102,0.5184705257415771,変わりびな は 世相 を つづる,河原 美也 は 世 史 本 を 綴る,0,3,3,120.0,カ ワ リ ビ ナ ワ セ ソ ー ヲ ツ ズ ル,カ ワ ハ ラ ミ ヤ ワ ヨ シ ホ ン ヲ ツ ズ ル,0,2,6,61.53846153846154,k a w a r i b i n a w a s e s o o o ts u z u r u,k a w a h a r a m i y a w a y o sh I h o N o ts u z u r u,0,4,7,45.83333333333333,0.8173118233680725,2.450732946395874,2f694nev
M01_kablab,ATR503_j15,pred_mel_speech_ssl,Audio,1.2669223546981812,0.6647484302520752,0.39895910024642944,だんだん 自分 が 恐ろしく なっ て 家 に 逃げ帰っ た,な ん だ か 自分 の お 掃除 育っ て 冷え に 逃げ 返っ た,0,5,6,110.00000000000001,ダ ン ダ ン ジ ブ ン ガ オ ソ ロ シ ク ナ ッ テ イ エ ニ ニ ゲ カ エ ッ タ,ナ ン ダ カ ジ ブ ン ノ オ ソ ー ジ ソ ダ ッ テ ヒ エ ニ ニ ゲ カ エ ッ タ,0,0,8,32.0,d a N d a N j i b u N g a o s o r o sh i k u n a cl t e i e n i n i g e k a e cl t a,n a N d a k a j i b u N n o o s o o j i s o d a cl t e h i e n i n i g e k a e cl t a,1,2,8,26.82926829268293,0.8609294891357422,2.6979870796203613,2f694nev
F02_kablab,ATR503_j16,pred_mel_speech_ssl,Audio,1.0673526525497437,0.5460444092750549,0.3395320773124695,午前 中 で 終わる 練習 を ネット 裏 から 垣間見 た,都 定収 差 は 来週 を 断 飲む ながら 買い まめ な い,0,2,10,109.09090909090908,ゴ ゼ ン チ ュ ー デ オ ワ ル レ ン シ ュ ー ヲ ネ ッ ト ウ ラ カ ラ カ イ マ ミ タ,ト テ ー シ ュ ー サ ワ ラ イ シ ュ ー ヲ ダ ン ノ ム ナ ガ ラ カ イ マ メ ナ イ,2,1,15,64.28571428571429,g o z e N ch u u d e o w a r u r e N sh u u o n e cl t o u r a k a r a k a i m a m i t a,t o t e e sh u u s a w a r a i sh u u o d a N n o m u n a g a r a k a i m a m e n a i,3,2,16,48.837209302325576,0.7771881222724915,1.588270902633667,2f694nev
F02_kablab,ATR503_j25,pred_mel_speech_ssl,Audio,1.0702126026153564,0.6036536693572998,0.314179390668869,変わりびな は 世相 を つづる,あ わり 目 に は 説 を 通じる,0,3,3,120.0,カ ワ リ ビ ナ ワ セ ソ ー ヲ ツ ズ ル,ア ワ リ メ ニ ワ セ ツ ヲ ツ ー ジ ル,1,1,5,53.84615384615385,k a w a r i b i n a w a s e s o o o ts u z u r u,a w a r i m e n i w a s e ts u o ts u u j i r u,2,1,7,41.66666666666667,0.6949715614318848,1.4667885303497314,2f694nev
F02_kablab,ATR503_j51,pred_mel_speech_ssl,Audio,1.1103154420852661,0.5125980973243713,0.15306028723716736,畑 は 干上がり 土 は 割れる,畑 庭 に かがっ て すし 根 を あける,0,3,5,133.33333333333331,ハ タ ケ ワ ヒ ア ガ リ ツ チ ワ ワ レ ル,ハ タ ケ ニ ワ ニ カ ガ ッ テ ス シ ネ ヲ ア ケ ル,0,3,8,78.57142857142857,h a t a k e w a h i a g a r i ts U ch i w a w a r e r u,h a t a k e n i w a n i k a g a cl t e s u sh i n e o a k e r u,0,4,10,51.85185185185185,0.6701289415359497,1.4150876998901367,2f694nev
F02_kablab,ATR503_j20,pred_mel_speech_ssl,Audio,1.113054871559143,0.4145905077457428,0.2224694937467575,真っ白 な 歯 が 白い テープ と とも に 揺れ た,万事 様 な 母 は 一 食 いで 行く のど も ぬぐ れ だ,0,3,10,118.18181818181819,マ ッ シ ロ ナ ハ ガ シ ロ イ テ ー プ ト ト モ ニ ユ レ タ,バ ン ジ サ マ ナ ハ ハ ワ イ チ グ イ デ イ ク ノ ド モ ヌ グ レ ダ,0,3,15,90.0,m a cl sh i r o n a h a g a sh i r o i t e e p U t o t o m o n i y u r e t a,b a N j i s a m a n a h a h a w a i ch i g u i d e i k u n o d o m o n u g u r e d a,0,5,18,62.16216216216216,0.7809478044509888,1.456874132156372,2f694nev
F02_kablab,ATR503_j34,pred_mel_speech_ssl,Audio,1.0941914319992065,0.5856674909591675,0.45779937505722046,自分 より 大きく 感じ られる もの は すべて 怖い,自分 の 家 を 大きく がっ ちらける もの を 休め て ほわ い,0,4,6,111.11111111111111,ジ ブ ン ヨ リ オ ー キ ク カ ン ジ ラ レ ル モ ノ ワ ス ベ テ コ ワ イ,ジ ブ ン ノ イ エ ヲ オ ー キ ク ガ ッ チ ラ ケ ル モ ノ ヲ ヤ ス メ テ ホ ワ イ,0,3,9,50.0,j i b u N y o r i o o k I k u k a N j i r a r e r u m o n o w a s u b e t e k o w a i,j i b u N n o i e o o o k I k u g a cl ch i r a k e r u m o n o o y a s u m e t e h o w a i,0,2,10,27.906976744186046,0.867201030254364,1.4238033294677734,2f694nev
F02_kablab,ATR503_j53,pred_mel_speech_ssl,Audio,1.0431344509124756,0.42280253767967224,0.18973408639431,周り の 美しい 雪 景色 を 見る 余裕 も 出 た,ま は に 宇宙 に 行く 気 が し て を 見る と トゥルモネタ,2,5,7,127.27272727272727,マ ワ リ ノ ウ ツ ク シ イ ユ キ ゲ シ キ ヲ ミ ル ヨ ユ ー モ デ タ,マ ワ ニ ウ チ ュ ー ニ イ ク キ ガ シ テ ヲ ミ ル ト ト ゥ ル モ ネ タ,0,1,13,60.86956521739131,m a w a r i n o u ts U k u sh i i y u k i g e sh I k i o m i r u y o y u u m o d e t a,m a w a n i u ch u u n i i k U k i g a sh I t e o m i r u t o t u r u m o n e t a,3,1,12,38.095238095238095,0.7590739130973816,1.3493717908859253,2f694nev
M04_kablab,ATR503_j08,pred_mel_speech_ssl,Audio,1.2190293073654175,0.6157358884811401,0.4036872982978821,一 票 の 格差 は さらに 広がる だろう,一方 の 辛 さ は さ なに 一 度 かく で おう,0,4,7,137.5,イ ッ ピ ョ ー ノ カ ク サ ワ サ ラ ニ ヒ ロ ガ ル ダ ロ ー,イ ッ ポ ー ノ ツ ラ サ ワ サ ナ ニ イ チ ド カ ク デ オ ウ,1,1,11,65.0,i cl py o o n o k a k U s a w a s a r a n i h i r o g a r u d a r o o,i cl p o o n o ts u r a s a w a s a n a n i i ch i d o k a k u d e o u,1,1,12,41.17647058823529,0.8818104267120361,2.921377658843994,drpgzb7p
M04_kablab,ATR503_j51,pred_mel_speech_ssl,Audio,1.3794007301330566,0.7954339385032654,0.5388243198394775,畑 は 干上がり 土 は 割れる,あ だけ は 冷や がり 辻 を あわ れる,0,3,5,133.33333333333331,ハ タ ケ ワ ヒ ア ガ リ ツ チ ワ ワ レ ル,ア ダ ケ ワ ヒ ヤ ガ リ ツ ジ ヲ ア ワ レ ル,0,1,5,42.857142857142854,h a t a k e w a h i a g a r i ts U ch i w a w a r e r u,a d a k e w a h i y a g a r i ts u j i o a w a r e r u,1,1,4,22.22222222222222,0.819905698299408,2.5354604721069336,drpgzb7p
F01_kablab,ATR503_j51,pred_mel_speech_ssl,Audio,1.1187406778335571,0.5067570209503174,0.34742870926856995,畑 は 干上がり 土 は 割れる,あ だけ は ぎ や が ぎ つ し が われる,0,5,5,166.66666666666669,ハ タ ケ ワ ヒ ア ガ リ ツ チ ワ ワ レ ル,ア ダ ケ ハ ギ ヤ ガ ギ ツ シ ガ ワ レ ル,0,0,8,57.14285714285714,h a t a k e w a h i a g a r i ts U ch i w a w a r e r u,a d a k e h a g i y a g a g i ts U sh i g a w a r e r u,1,1,6,29.629629629629626,0.8917672634124756,3.0571844577789307,drpgzb7p
M01_kablab,ATR503_j47,pred_mel_speech_ssl,Audio,1.162733793258667,0.5136145949363708,0.3073279857635498,生まれ て 間 も ない 子猫 が 一 匹 家 に 紛れ込ん で き た,踏ま れ て も もれ ん ご で ご はいっ ぴえ むし い 紛れ を お て し た,0,4,13,113.33333333333333,ウ マ レ テ ア イ ダ モ ナ イ コ ネ コ ガ イ ッ ピ キ カ ニ マ ギ レ コ ン デ キ タ,フ マ レ テ モ モ レ ン ゴ デ ゴ ワ イ ッ ピ エ ム シ イ マ ギ レ ヲ オ テ シ タ,2,1,15,64.28571428571429,u m a r e t e a i d a m o n a i k o n e k o g a i cl p I k i k a n i m a g i r e k o N d e k i t a,f u m a r e t e m o m o r e N g o d e g o w a i cl p i e m u sh i i m a g i r e o o t e sh I t a,3,1,19,46.93877551020408,0.8713970184326172,2.6939823627471924,drpgzb7p
M01_kablab,ATR503_j28,pred_mel_speech_ssl,Audio,1.194616675376892,0.26829203963279724,0.11162728816270828,天衣 無縫 大らか な もの だ,内 義務 を 恩 か か で もの だ,0,3,4,116.66666666666667,テ ン イ ム ホ ー オ ー ラ カ ナ モ ノ ダ,ウ チ ギ ム ヲ オ ン カ カ デ モ ノ ダ,1,0,7,57.14285714285714,t e N i m u h o o o o r a k a n a m o n o d a,u ch i g i m u o o N k a k a d e m o n o d a,2,1,7,43.47826086956522,0.7848340272903442,2.483156681060791,drpgzb7p
F02_kablab,ATR503_j50,pred_mel_speech_ssl,Audio,1.1179697513580322,0.543613076210022,0.399964302778244,部屋 いっぱい に タバコ の 濃霧 が 立ち込め ゆるやか に 動い て いる,や いっぱい に ひと ま く ぐ どう も がた すごめ え ゆ ぐら がに ごうし て いる,0,5,9,107.6923076923077,ヘ ヤ イ ッ パ イ ニ タ バ コ ノ ノ ー ム ガ タ チ コ メ ユ ル ヤ カ ニ ウ ゴ イ テ イ ル,ヤ イ ッ パ イ ニ ヒ ト マ ク グ ド ー モ ガ タ ス ゴ メ エ ユ グ ラ ガ ニ ゴ ー シ テ イ ル,1,2,14,56.666666666666664,h e y a i cl p a i n i t a b a k o n o n o o m u g a t a ch I k o m e y u r u y a k a n i u g o i t e i r u,y a i cl p a i n i h I t o m a k u g u d o o m o g a t a s u g o m e e y u g u r a g a n i g o o sh I t e i r u,3,5,14,41.509433962264154,0.8905861973762512,2.0248935222625732,drpgzb7p
F02_kablab,ATR503_j19,pred_mel_speech_ssl,Audio,1.0788114070892334,0.4755619466304779,0.18661101162433624,不思議 な くらい 美しく 彩ら れ た 道 を 行く,お じき な くらい う すじ くる ぐ が うた みし お いく,0,3,8,110.00000000000001,フ シ ギ ナ ク ラ イ ウ ツ ク シ ク イ ロ ド ラ レ タ ミ チ ヲ イ ク,オ ジ キ ナ ク ラ イ ウ ス ジ ク ル グ ガ ウ タ ミ シ オ イ ク,2,0,11,56.52173913043478,f U sh i g i n a k u r a i u ts U k u sh i k u i r o d o r a r e t a m i ch i o i k u,o j i k i n a k u r a i u s u j i k u r u g u g a u t a m i sh i o i k u,5,0,11,39.02439024390244,0.8032859563827515,1.5520679950714111,drpgzb7p
F02_kablab,ATR503_j41,pred_mel_speech_ssl,Audio,1.0901978015899658,0.5249261260032654,0.29938772320747375,久し ぶり に 懐かしい 人間 味 に 触れ て 心 和ん だ 夜 だっ た,幸い に だ って 正義 意見 で 目 で 抜け て 黒 文 で 混ん で るり だっ た,0,4,12,106.66666666666667,ヒ サ シ ブ リ ニ ナ ツ カ シ イ ニ ン ゲ ン ミ ニ フ レ テ コ コ ロ ナ ゴ ン ダ ヨ ル ダ ッ タ,サ イ ワ イ ニ ダ ッ テ セ ー ギ イ ケ ン デ メ デ ヌ ケ テ ク ロ ブ ン デ コ ン デ ル リ ダ ッ タ,1,2,23,81.25,h I s a sh i b u r i n i n a ts U k a sh i i n i N g e N m i n i f u r e t e k o k o r o n a g o N d a y o r u d a cl t a,s a i w a i n i d a cl t e s e e g i i k e N d e m e d e n u k e t e k u r o b u N d e k o N d e r u r i d a cl t a,5,3,27,59.32203389830508,0.9033672213554382,1.8685423135757446,drpgzb7p
F02_kablab,ATR503_j51,pred_mel_speech_ssl,Audio,1.1301183700561523,0.5667645335197449,0.28433293104171753,畑 は 干上がり 土 は 割れる,畑 際 に やら 演出 事情 を 出る,0,2,5,116.66666666666667,ハ タ ケ ワ ヒ ア ガ リ ツ チ ワ ワ レ ル,ハ タ ケ ギ ワ ニ ヤ ラ エ ン シ ュ ツ ジ ジ ョ ー ヲ デ ル,0,6,8,100.0,h a t a k e w a h i a g a r i ts U ch i w a w a r e r u,h a t a k e g i w a n i y a r a e N sh U ts u j i j o o o d e r u,0,5,11,59.25925925925925,0.6620526313781738,1.7114166021347046,drpgzb7p
F02_kablab,ATR503_j15,pred_mel_speech_ssl,Audio,1.1126987934112549,0.612503707408905,0.3807280659675598,だんだん 自分 が 恐ろしく なっ て 家 に 逃げ帰っ た,ダン カー で 自分 の お 掃除 と だ って いい 逃げ やがっ た,0,4,8,120.0,ダ ン ダ ン ジ ブ ン ガ オ ソ ロ シ ク ナ ッ テ イ エ ニ ニ ゲ カ エ ッ タ,ダ ン カ ー デ ジ ブ ン ノ オ ソ ー ジ ト ダ ッ テ イ イ ニ ゲ ヤ ガ ッ タ,1,1,10,48.0,d a N d a N j i b u N g a o s o r o sh i k u n a cl t e i e n i n i g e k a e cl t a,d a N k a a d e j i b u N n o o s o o j i t o d a cl t e i i n i g e y a g a cl t a,3,3,10,39.02439024390244,0.8448607325553894,1.9923876523971558,drpgzb7p
M04_kablab,ATR503_j51,pred_mel_speech_ssl,Audio,1.405832052230835,0.7988876104354858,0.540321409702301,畑 は 干上がり 土 は 割れる,あ だ て は 冷や がり 筋 を 割れる,0,3,4,116.66666666666667,ハ タ ケ ワ ヒ ア ガ リ ツ チ ワ ワ レ ル,ア ダ テ ワ ヒ ヤ ガ リ ス ジ ヲ ワ レ ル,0,0,7,50.0,h a t a k e w a h i a g a r i ts U ch i w a w a r e r u,a d a t e w a h i y a g a r i s u j i o w a r e r u,2,1,6,33.33333333333333,0.8552302122116089,2.8725013732910156,48nmuxoh
F01_kablab,ATR503_j15,pred_mel_speech_ssl,Audio,1.0961010456085205,0.7038019895553589,0.5548285245895386,だんだん 自分 が 恐ろしく なっ て 家 に 逃げ帰っ た,なん が 自分 の お 宗室 だ って ひえ ひえ 逃げ 返っ た,0,3,8,110.00000000000001,ダ ン ダ ン ジ ブ ン ガ オ ソ ロ シ ク ナ ッ テ イ エ ニ ニ ゲ カ エ ッ タ,ナ ン ガ ジ ブ ン ノ オ ソ ー シ ツ ダ ッ テ ヒ エ ヒ エ ニ ゲ カ エ ッ タ,1,1,8,40.0,d a N d a N j i b u N g a o s o r o sh i k u n a cl t e i e n i n i g e k a e cl t a,n a N g a j i b u N n o o s o o sh I ts u d a cl t e h i e h i e n i g e k a e cl t a,2,2,8,29.268292682926827,0.9133546352386475,2.177622079849243,48nmuxoh
M01_kablab,ATR503_j47,pred_mel_speech_ssl,Audio,1.1384944915771484,0.5107218027114868,0.2942507565021515,生まれ て 間 も ない 子猫 が 一 匹 家 に 紛れ込ん で き た,踏ま れ て まもれ ん ぼ で お 入っ ぴえ むし い 紛れ を お て し た,0,3,13,106.66666666666667,ウ マ レ テ ア イ ダ モ ナ イ コ ネ コ ガ イ ッ ピ キ カ ニ マ ギ レ コ ン デ キ タ,フ マ レ テ マ モ レ ン ボ デ オ ハ イ ッ ピ エ ム シ イ マ ギ レ ヲ オ テ シ タ,2,1,15,64.28571428571429,u m a r e t e a i d a m o n a i k o n e k o g a i cl p I k i k a n i m a g i r e k o N d e k i t a,f u m a r e t e m a m o r e N b o d e o h a i cl p i e m u sh i i m a g i r e o o t e sh I t a,4,1,17,44.89795918367347,0.8481366634368896,2.18179988861084,48nmuxoh
F02_kablab,ATR503_j45,pred_mel_speech_ssl,Audio,1.0751372575759888,0.5775585174560547,0.3424776494503021,イラン に 天気 予報 は ない,い だに し でんき を お うえ で,0,2,6,133.33333333333331,イ ラ ン ニ テ ン キ ヨ ホ ー ワ ナ イ,イ ダ ニ シ デ ン キ ヲ オ ウ エ デ,1,0,9,76.92307692307693,i r a N n i t e N k i y o h o o w a n a i,i d a n i sh i d e N k i o o u e d e,5,2,6,61.904761904761905,0.7116900682449341,2.0868632793426514,48nmuxoh
F02_kablab,ATR503_j25,pred_mel_speech_ssl,Audio,1.0640146732330322,0.575052797794342,0.2625730037689209,変わりびな は 世相 を つづる,代わり 身 で は 説法 を 添え ず,0,3,3,120.0,カ ワ リ ビ ナ ワ セ ソ ー ヲ ツ ズ ル,カ ワ リ ミ デ ワ セ ッ ポ ー ヲ ソ エ ズ,1,2,4,53.84615384615385,k a w a r i b i n a w a s e s o o o ts u z u r u,k a w a r i m i d e w a s e cl p o o o s o e z u,2,2,6,41.66666666666667,0.680572509765625,1.503678560256958,48nmuxoh
F02_kablab,ATR503_j51,pred_mel_speech_ssl,Audio,1.118109107017517,0.5669659972190857,0.28717923164367676,畑 は 干上がり 土 は 割れる,あたり は に がらい ず じょう を でる,0,2,5,116.66666666666667,ハ タ ケ ワ ヒ ア ガ リ ツ チ ワ ワ レ ル,ア タ リ ワ ニ ガ ラ イ ズ ジ ョ ー ヲ デ ル,0,1,11,85.71428571428571,h a t a k e w a h i a g a r i ts U ch i w a w a r e r u,a t a r i w a n i g a r a i z u j o o o d e r u,4,1,10,55.55555555555556,0.6631500124931335,1.380738377571106,48nmuxoh
F02_kablab,ATR503_j15,pred_mel_speech_ssl,Audio,1.0983632802963257,0.6097979545593262,0.387473464012146,だんだん 自分 が 恐ろしく なっ て 家 に 逃げ帰っ た,な ん か ね 自分 が 襲う 人 だ って いい 逃げ やがっ た,0,4,7,110.00000000000001,ダ ン ダ ン ジ ブ ン ガ オ ソ ロ シ ク ナ ッ テ イ エ ニ ニ ゲ カ エ ッ タ,ナ ン カ ネ ジ ブ ン ガ オ ソ ウ ヒ ト ダ ッ テ イ イ ニ ゲ ヤ ガ ッ タ,1,0,10,44.0,d a N d a N j i b u N g a o s o r o sh i k u n a cl t e i e n i n i g e k a e cl t a,n a N k a n e j i b u N g a o s o u h I t o d a cl t e i i n i g e y a g a cl t a,3,2,11,39.02439024390244,0.8156353235244751,1.4301228523254395,48nmuxoh
F02_kablab,ATR503_j44,pred_mel_speech_ssl,Audio,1.0770375728607178,0.5256142020225525,0.3291827440261841,彼 も 初球 を 本塁 打 し て 劇的 な サヨナラ勝ち を 収め た,腹 も しょ ちゅう を ほ ん くり出し て て い て ん で ぜ う なら はし を さめ た,0,7,9,114.28571428571428,カ レ モ シ ョ キ ュ ー ヲ ホ ン ル イ ダ シ テ ゲ キ テ キ ナ サ ヨ ナ ラ ガ チ ヲ オ サ メ タ,ハ ラ モ シ ョ チ ュ ー ヲ ホ ン ク リ ダ シ テ テ イ テ ン デ ゼ ウ ナ ラ ハ シ ヲ サ メ タ,1,0,13,43.75,k a r e m o sh o ky u u o h o N r u i d a sh I t e g e k I t e k i n a s a y o n a r a g a ch i o o s a m e t a,h a r a m o sh o ch u u o h o N k u r i d a sh I t e t e i t e N d e z e u n a r a h a sh i o s a m e t a,4,1,14,35.18518518518518,0.8238402009010315,1.6215931177139282,48nmuxoh
F01_kablab,ATR503_j25,pred_mel_speech_ssl,Audio,1.0462405681610107,0.4437888562679291,0.3007955849170685,変わりびな は 世相 を つづる,代わり に ね 抹殺 行 も 続く,0,2,5,140.0,カ ワ リ ビ ナ ワ セ ソ ー ヲ ツ ズ ル,カ ワ リ ニ ネ マ ッ サ ツ ク ダ リ モ ツ ズ ク,0,3,8,84.61538461538461,k a w a r i b i n a w a s e s o o o ts u z u r u,k a w a r i n i n e m a cl s a ts u k u d a r i m o ts u z u k u,0,7,8,62.5,0.7361445426940918,1.3579730987548828,dca2gb3d
F02_kablab,ATR503_j08,pred_mel_speech_ssl,Audio,1.0744168758392334,0.5284380316734314,0.3231656551361084,一 票 の 格差 は さらに 広がる だろう,一 等 検査 は お 世話 で 人 が ある だろう,0,3,6,112.5,イ ッ ピ ョ ー ノ カ ク サ ワ サ ラ ニ ヒ ロ ガ ル ダ ロ ー,イ ッ ト ー ケ ン サ ワ オ セ ワ デ ヒ ト ガ ア ル ダ ロ ー,2,2,7,55.00000000000001,i cl py o o n o k a k U s a w a s a r a n i h i r o g a r u d a r o o,i cl t o o k e N s a w a o s e w a d e h I t o g a a r u d a r o o,3,2,9,41.17647058823529,0.6106654405593872,1.256213665008545,dca2gb3d
M04_kablab,ATR503_j19,pred_mel_speech_ssl,Audio,1.1552295684814453,0.6588749289512634,0.3930149972438812,不思議 な くらい 美しく 彩ら れ た 道 を 行く,不思議 な 不甲斐 を つく じく い にほ と ば い た 道 を ゆう ず,0,6,5,110.00000000000001,フ シ ギ ナ ク ラ イ ウ ツ ク シ ク イ ロ ド ラ レ タ ミ チ ヲ イ ク,フ シ ギ ナ フ カ イ ヲ ツ ク ジ ク イ ニ オ ト バ イ タ ド ー ヲ ユ ウ ズ,0,2,12,60.86956521739131,f U sh i g i n a k u r a i u ts U k u sh i k u i r o d o r a r e t a m i ch i o i k u,f U sh i g i n a f U k a i o ts U k u j i k u i n i o t o b a i t a d o o o y u u z u,1,2,16,46.34146341463415,0.6914710402488708,1.901530146598816,zhoeivjb
M04_kablab,ATR503_j25,pred_mel_speech_ssl,Audio,1.308777093887329,0.6285161375999451,0.41770970821380615,変わりびな は 世相 を つづる,ハワイ みんな は し て ぞ こう すす ず,0,4,4,160.0,カ ワ リ ビ ナ ワ セ ソ ー ヲ ツ ズ ル,ハ ワ イ ミ ン ナ ワ シ テ ゾ コ ー ス ス ズ,1,3,7,84.61538461538461,k a w a r i b i n a w a s e s o o o ts u z u r u,h a w a i m i N n a w a sh I t e z o k o o s u s u z u,1,4,7,50.0,0.707823634147644,2.4380505084991455,zhoeivjb
M04_kablab,ATR503_j20,pred_mel_speech_ssl,Audio,1.2334614992141724,0.6854035258293152,0.4098320007324219,真っ白 な 歯 が 白い テープ と とも に 揺れ た,あっち の 那覇 は し のり で エブ を 共 にる れ た,0,2,10,109.09090909090908,マ ッ シ ロ ナ ハ ガ シ ロ イ テ ー プ ト ト モ ニ ユ レ タ,ア ッ チ ノ ナ ハ ワ シ ノ リ デ エ ブ ヲ ト モ ニ ル レ タ,0,0,11,55.00000000000001,m a cl sh i r o n a h a g a sh i r o i t e e p U t o t o m o n i y u r e t a,a cl ch i n o n a h a w a sh i n o r i d e e b u o t o m o n i r u r e t a,2,1,8,29.72972972972973,0.7135297656059265,1.896740436553955,zhoeivjb
F01_kablab,ATR503_j16,pred_mel_speech_ssl,Audio,1.03437077999115,0.48620909452438354,0.3096039295196533,午前 中 で 終わる 練習 を ネット 裏 から 垣間見 た,徒 生 収入 はる へん 十 五 元 どん だ から 対 魔 見 た,0,4,9,118.18181818181819,ゴ ゼ ン チ ュ ー デ オ ワ ル レ ン シ ュ ー ヲ ネ ッ ト ウ ラ カ ラ カ イ マ ミ タ,ト セ ー シ ュ ー ニ ュ ー ハ ル ヘ ン ジ ュ ー ゴ ゲ ン ド ン ダ カ ラ タ イ マ ミ タ,0,1,16,60.71428571428571,g o z e N ch u u d e o w a r u r e N sh u u o n e cl t o u r a k a r a k a i m a m i t a,t o s e e sh u u ny u u h a r u h e N j u u g o g e N d o N d a k a r a t a i m a m i t a,0,1,16,39.53488372093023,0.6777254343032837,1.267875075340271,zhoeivjb
F01_kablab,ATR503_j25,pred_mel_speech_ssl,Audio,1.0534336566925049,0.4768250584602356,0.31394773721694946,変わりびな は 世相 を つづる,たまに 皆 マシ テスト を もつ じる,0,2,4,120.0,カ ワ リ ビ ナ ワ セ ソ ー ヲ ツ ズ ル,タ マ ニ ミ ナ マ シ テ ス ト ヲ モ ツ ジ ル,0,2,9,84.61538461538461,k a w a r i b i n a w a s e s o o o ts u z u r u,t a m a n i m i n a m a sh I t e s U t o o m o ts u j i r u,0,5,8,54.166666666666664,0.6949752569198608,1.3666142225265503,zhoeivjb
M01_kablab,ATR503_j16,pred_mel_speech_ssl,Audio,1.1754589080810547,0.607466995716095,0.3835509717464447,午前 中 で 終わる 練習 を ネット 裏 から 垣間見 た,五 星 中田 小 和 部 練習 を 夏 翌 だ から あ い ま 見 た,0,6,7,118.18181818181819,ゴ ゼ ン チ ュ ー デ オ ワ ル レ ン シ ュ ー ヲ ネ ッ ト ウ ラ カ ラ カ イ マ ミ タ,ゴ ホ シ ナ カ ダ オ ワ ブ レ ン シ ュ ー ヲ ナ ツ ヨ ク ダ カ ラ ア イ マ ミ タ,1,0,12,46.42857142857143,g o z e N ch u u d e o w a r u r e N sh u u o n e cl t o u r a k a r a k a i m a m i t a,g o h o sh i n a k a d a o w a b u r e N sh u u o n a ts u y o k u d a k a r a a i m a m i t a,1,4,12,39.53488372093023,0.7977186441421509,1.5594907999038696,zhoeivjb
M01_kablab,ATR503_j27,pred_mel_speech_ssl,Audio,1.162683129310608,0.6284874081611633,0.38276275992393494,後手 に 回っ て 負け た 警察 が 奮起 する 番 だ,ほたり まわっ て まけ なき え さぎ が ふう に すぐ ま い た,0,2,11,108.33333333333333,ゴ テ ニ マ ワ ッ テ マ ケ タ ケ ー サ ツ ガ フ ン キ ス ル バ ン ダ,ホ タ リ マ ワ ッ テ マ ケ ナ キ エ サ ギ ガ フ ウ ニ ス グ マ イ タ,0,0,13,56.52173913043478,g o t e n i m a w a cl t e m a k e t a k e e s a ts u g a f u N k I s u r u b a N d a,h o t a r i m a w a cl t e m a k e n a k i e s a g i g a f u u n i s u g u m a i t a,0,0,14,33.33333333333333,0.7155574560165405,1.3957504034042358,zhoeivjb
M01_kablab,ATR503_j51,pred_mel_speech_ssl,Audio,1.3176417350769043,0.6765435934066772,0.42115864157676697,畑 は 干上がり 土 は 割れる,あ たて は 日焼 か に 土 はまれる,1,3,3,116.66666666666667,ハ タ ケ ワ ヒ ア ガ リ ツ チ ワ ワ レ ル,ア タ テ ワ ヒ ヤ ケ カ ニ ツ チ ハ マ レ ル,0,1,7,57.14285714285714,h a t a k e w a h i a g a r i ts U ch i w a w a r e r u,a t a t e w a h i y a k e k a n i ts U ch i h a m a r e r u,1,3,5,33.33333333333333,0.7286169528961182,1.5012540817260742,zhoeivjb
F02_kablab,ATR503_j50,pred_mel_speech_ssl,Audio,1.0613734722137451,0.5119897127151489,0.29822659492492676,部屋 いっぱい に タバコ の 濃霧 が 立ち込め ゆるやか に 動い て いる,やり っ ぱい に 行っ た ば ゆう の どう も だ って 人見 ゆく らん た ねる を し て いる,0,9,9,138.46153846153845,ヘ ヤ イ ッ パ イ ニ タ バ コ ノ ノ ー ム ガ タ チ コ メ ユ ル ヤ カ ニ ウ ゴ イ テ イ ル,ヤ リ ッ パ イ ニ イ ッ タ バ ユ ウ ノ ド ー モ ダ ッ テ ヒ ト ミ ユ ク ラ ン タ ネ ル ヲ シ テ イ ル,1,5,16,73.33333333333333,h e y a i cl p a i n i t a b a k o n o n o o m u g a t a ch I k o m e y u r u y a k a n i u g o i t e i r u,y a r i cl p a i n i i cl t a b a y u u n o d o o m o d a cl t e h I t o m i y u k u r a N t a n e r u o sh I t e i r u,2,7,16,47.16981132075472,0.6091135144233704,1.236194372177124,zhoeivjb
